id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;oznaczenie_braku_wartosci;nazwa_braku_wartosci;oznaczenie_tajnosci;nazwa_tajnosci;oznaczenie_flagi;nazwa_flaga;notka
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;1,221;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;1,353;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;1,389;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;1,363;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;1,376;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;1,428;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;1,297;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;1,215;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2023;2023 ;1,113;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35545;Powiat bydgoski;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2024;2024 ;0,985;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2002;2002 ;1,108;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2003;2003 ;1,078;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2004;2004 ;1,076;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2005;2005 ;1,093;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2006;2006 ;1,136;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2007;2007 ;1,232;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2008;2008 ;1,256;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2009;2009 ;1,262;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2010;2010 ;1,213;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2011;2011 ;1,122;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2012;2012 ;1,114;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;1,124;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;1,172;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;1,141;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;1,237;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;1,345;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;1,322;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;1,301;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;1,194;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;1,226;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;1,149;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2023;2023 ;1,042;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
589;Współczynnik dzietności;155;"Polska, województwa, powiaty; Charakter miejscowości";35568;Powiat m. Bydgoszcz;97;[-];3;Charakter miejscowości;6655092;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2024;2024 ;1,004;ND;Nie dotyczy;nd;Dane jawne;f;Pełna zbiorowość;
